adm_0_iso3,year,region_un,TPopulation1July_per_1000,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_growth,gdp_ppp,tourism_arrivals,tourism_departures,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k
BHS,2017.0,Latin American and Caribbean States,399.02,39.0094905094905,77.18,987.49,25.65,18.83,0.736468913850331,33703.2226750049,6136000,..,10.0,399020.0,2.5061400431056087e-05,2.5061400431056087,1.2545157295420415
BHS,2018.0,Latin American and Caribbean States,401.906,39.2324675324675,77.79,947.4,25.61,17.48,0.690302081173779,34668.809181369,6622000,..,2.0,401906.0,4.976287987738426e-06,0.49762879877384264,0.40388305650677997
BHS,2019.0,Latin American and Caribbean States,404.557,39.4280719280719,77.38,1075.76,26.02,19.88,0.626154297400929,35406.5739124983,7250000,..,16.0,404557.0,3.954943308359514e-05,3.954943308359514,1.6003857264167038
BHS,2020.0,Latin American and Caribbean States,406.472,39.5467532467532,77.96,1110.28,25.99,17.3,0.436411661000005,26141.4530002473,1794500,..,1.0,406472.0,2.460194060107461e-06,0.24601940601074612,0.21995399489144662
BHS,2021.0,Latin American and Caribbean States,407.906,39.5977022977023,76.32,665.67,25.79,16.93,0.272739012533615,29340.4723479708,..,..,0.0,407906.0,0.0,0.0,0.0
BHS,2022.0,Latin American and Caribbean States,409.984,39.7140859140859,77.37,921.57,25.9,16.81,0.445687899183805,34719.2847669033,..,..,0.0,409984.0,0.0,0.0,0.0
BIH,1992.0,Eastern European States,4275.73,82.70734375,73.22,1022.71,9.75,-13.17,-4.37076456838096,982.245941202473,..,..,0.0,4275730.0,0.0,0.0,0.0
BIH,1993.0,Eastern European States,3942.98,76.2594140625,74.03,1084.59,9.33,-18.73,-7.34500623722549,1066.7597105663,..,..,0.0,3942980.0,0.0,0.0,0.0
BIH,1994.0,Eastern European States,3762.33,72.761953125,75.16,1008.05,10.53,-15.9,-3.92655707520768,1269.02492758788,..,..,0.0,3762330.0,0.0,0.0,0.0
BIH,1995.0,Eastern European States,3750.527,72.569609375,76.61,1396.79,9.33,-14.66,0.500199846653823,1506.50530799466,..,..,0.0,3750527.0,0.0,0.0,0.0
BIH,1996.0,Eastern European States,3907.75,75.6883984375,77.41,1344.99,8.75,-17.66,4.97178232471089,2268.07568685314,..,..,0.0,3907750.0,0.0,0.0,0.0
BIH,1997.0,Eastern European States,4047.748,78.48099609375,74.87,1122.66,9.44,-10.24,4.37887122902442,3040.38886930365,115000,..,0.0,4047748.0,0.0,0.0,0.0
BIH,1998.0,Eastern European States,4115.059,79.870234375,74.23,1131.35,9.72,-16.07,2.50711005109169,3523.07492959738,148000,..,0.0,4115059.0,0.0,0.0,0.0
BIH,1999.0,Eastern European States,4153.014,80.67001953125,76.86,1392.63,10.08,-15.01,1.74554349265535,3874.3330687924,147000,..,0.0,4153014.0,0.0,0.0,0.0
BIH,2000.0,Eastern European States,4179.35,81.24552734375,70.3,971.47,10.96,-21.01,1.4568388479497,4147.02926431641,171000,..,0.0,4179350.0000000005,0.0,0.0,0.0
BIH,2001.0,Eastern European States,4194.932,81.6296484375,75.36,1415.18,10.09,-16.57,1.20978594477011,4307.13993814238,139000,..,0.0,4194932.0,0.0,0.0,0.0
BIH,2002.0,Eastern European States,4198.41,81.7969140625,75.55,1345.65,10.75,-15.56,0.942069113486218,4664.67877970494,160000,..,0.0,4198410.0,0.0,0.0,0.0
BIH,2003.0,Eastern European States,4183.757,81.61177734375,70.64,1012.39,10.31,-19.93,0.505374719610345,4917.85034490701,165000,..,0.0,4183756.9999999995,0.0,0.0,0.0
BIH,2004.0,Eastern European States,4142.86,80.87865234375,75.19,1413.82,9.95,-16.16,-0.171143752739716,5408.16756723938,190000,..,0.0,4142859.9999999995,0.0,0.0,0.0
BIH,2005.0,Eastern European States,4094.297,80.00962890625,75.74,1387.79,9.17,-18.99,-0.356660147105942,5955.85543663639,217000,..,0.0,4094297.0,0.0,0.0,0.0
BIH,2006.0,Eastern European States,4058.086,79.36078125,75.0,1144.61,10.0,-17.28,-0.0958247962888228,6870.48586687147,256000,..,0.0,4058086.0,0.0,0.0,0.0
BIH,2007.0,Eastern European States,4007.876,78.3871875,72.3,1222.38,10.93,-10.73,-0.516588529455321,7686.42180284461,306000,..,0.0,4007876.0,0.0,0.0,0.0
BIH,2008.0,Eastern European States,3943.392,77.10046875,73.11,1205.47,10.96,-13.34,-0.942401363617866,8586.77838458526,322000,..,0.0,3943392.0,0.0,0.0,0.0
BIH,2009.0,Eastern European States,3877.75,75.7772265625,74.28,1365.94,10.7,-17.38,-1.02352741405531,8693.59147847581,311000,..,0.0,3877750.0,0.0,0.0,0.0
BIH,2010.0,Eastern European States,3811.088,74.4428125,76.09,1583.24,10.14,-15.78,-1.07401343419152,9086.77201701435,365000,..,0.0,3811088.0,0.0,0.0,0.0
BIH,2011.0,Eastern European States,3743.142,73.0819921875,71.46,804.17,10.58,-12.76,-1.14495738619019,9761.4964920958,392000,..,0.0,3743142.0,0.0,0.0,0.0
BIH,2012.0,Eastern European States,3674.374,71.68189453125,70.09,1091.59,10.83,-18.83,-1.2370996913983,10121.1343441175,439000,..,0.0,3674374.0,0.0,0.0,0.0
BIH,2013.0,Eastern European States,3617.558,70.52458984375,74.39,1274.58,10.83,-11.62,-0.937466776528743,10808.320576218,529000,..,0.0,3617558.0,0.0,0.0,0.0
BIH,2014.0,Eastern European States,3571.068,69.62556640625,78.29,1553.66,11.35,-14.11,-0.595254602747382,11167.8513229377,536000,..,0.0,3571068.0,0.0,0.0,0.0
BIH,2015.0,Eastern European States,3524.324,68.72150390625,73.17,1103.1,10.96,-15.64,-0.598578118623811,11848.6758534162,678000,..,0.0,3524324.0,0.0,0.0,0.0
BIH,2016.0,Eastern European States,3480.986,67.83208984375,75.08,1290.61,10.68,-15.03,-0.573941419673866,12899.4155514915,778000,..,0.0,3480986.0,0.0,0.0,0.0
BIH,2017.0,Eastern European States,3440.027,66.9664453125,71.39,1195.2,10.58,-21.86,-0.533809637305533,13627.1680327978,923000,..,0.0,3440027.0,0.0,0.0,0.0
BIH,2018.0,Eastern European States,3400.129,66.15234375,76.53,1321.7,11.18,-15.22,-0.455371357057447,14858.5348129737,1053000,..,0.0,3400129.0,0.0,0.0,0.0
BIH,2019.0,Eastern European States,3360.712,65.34244140625,73.71,1269.13,11.33,-12.65,-0.445221117685672,16428.7164804757,1198000,..,0.0,3360712.0,0.0,0.0,0.0
BIH,2020.0,Eastern European States,3318.407,64.44041015625,72.8,1096.87,11.05,-8.72,-0.5830837631299,16369.8505988886,197000,..,0.0,3318407.0,0.0,0.0,0.0
BIH,2021.0,Eastern European States,3270.943,63.37708984375,72.0,1264.54,10.72,-12.74,-0.841074692551029,18286.9087810368,..,..,0.0,3270943.0,0.0,0.0,0.0
BIH,2022.0,Eastern European States,3233.526,62.5937890625,71.38,1048.94,11.61,-13.34,-0.405486169899533,21117.2051973262,..,..,0.0,3233526.0,0.0,0.0,0.0
BLR,1992.0,Eastern European States,10475.908,50.3452948829141,76.2,696.4,7.05,-18.32,0.808537238270087,4917.12115174964,..,..,0.0,10475908.0,0.0,0.0,0.0
BLR,1993.0,Eastern European States,10480.484,50.4655186010291,77.55,781.26,6.03,-21.81,0.801717817028295,4640.85663941211,..,..,0.0,10480484.0,0.0,0.0,0.0
BLR,1994.0,Eastern European States,10475.394,50.4093839647473,77.32,753.23,6.79,-25.89,0.454953118043059,4190.32389324376,..,..,0.0,10475394.0,0.0,0.0,0.0
BLR,1995.0,Eastern European States,10461.696,50.2485902162983,76.85,702.48,7.05,-22.05,0.243991257314248,3845.70681635359,..,..,0.0,10461696.0,0.0,0.0,0.0
BLR,1996.0,Eastern European States,10436.459,50.083158330622,77.22,662.5,5.66,-29.93,0.224119146960299,4039.34042410284,..,..,0.0,10436459.0,0.0,0.0,0.0
BLR,1997.0,Eastern European States,10400.924,49.8751965689778,77.84,776.3,6.37,-27.24,0.137704543682678,4596.48615963859,..,..,0.0,10400924.0,0.0,0.0,0.0
BLR,1998.0,Eastern European States,10357.466,49.6574109225012,79.03,928.36,6.52,-25.07,0.0969403321920787,5061.33499020399,..,..,0.0,10357466.0,0.0,0.0,0.0
BLR,1999.0,Eastern European States,10308.283,49.4329775433234,75.22,646.2,7.81,-18.9,0.153373481059432,5331.41743687119,..,..,0.0,10308283.0,0.0,0.0,0.0
BLR,2000.0,Eastern European States,10256.482,49.1974779144976,77.66,726.59,7.92,-22.55,0.233049857909096,5795.65224182629,2030000,4747000,0.0,10256482.0,0.0,0.0,0.0
BLR,2001.0,Eastern European States,10201.208,48.9467226045631,77.51,718.88,7.17,-21.45,0.177758874835104,6238.09862993194,1852000,4008000,0.0,10201208.0,0.0,0.0,0.0
BLR,2002.0,Eastern European States,10135.388,48.6397310049352,73.25,619.95,7.73,-22.12,0.0437902653407329,6697.15436392275,1907000,6160000,0.0,10135388.0,0.0,0.0,0.0
BLR,2003.0,Eastern European States,10065.878,48.3012483606638,77.34,685.13,6.72,-28.95,-0.0310542387708375,7361.72161601516,1729000,6518000,0.0,10065878.0,0.0,0.0,0.0
BLR,2004.0,Eastern European States,9999.712,47.9754751867465,77.77,757.02,6.8,-21.99,-0.0234149555735391,8482.92020173857,1816000,6924000,0.0,9999712.0,0.0,0.0,0.0
BLR,2005.0,Eastern European States,9935.163,47.6446879945571,77.26,699.81,6.89,-23.35,-0.0354759540457049,9636.89112407696,4738000,6596000,0.0,9935163.0,0.0,0.0,0.0
BLR,2006.0,Eastern European States,9874.7,47.3372826558372,77.94,701.58,6.95,-29.08,0.0241953648181244,10994.5981283371,5276000,6811000,0.0,9874700.0,0.0,0.0,0.0
BLR,2007.0,Eastern European States,9825.986,47.1212709646576,77.42,706.02,7.95,-24.48,0.166805781560358,12320.024025772,5283000,7512000,0.0,9825986.0,0.0,0.0,0.0
BLR,2008.0,Eastern European States,9787.826,46.9585563473992,78.69,767.8,8.08,-17.32,0.270915781365443,13886.1314048183,5262000,6323000,0.0,9787826.0,0.0,0.0,0.0
BLR,2009.0,Eastern European States,9757.708,46.8441433626748,79.31,836.02,7.19,-22.08,0.357203605168211,14034.191120749,4872000,6440000,0.0,9757708.0,0.0,0.0,0.0
BLR,2010.0,Eastern European States,9731.427,46.7409685463919,78.47,794.09,7.06,-26.2,0.453328159855854,15339.0999024908,5674000,7464000,0.0,9731427.0,0.0,0.0,0.0
BLR,2011.0,Eastern European States,9706.982,46.6297521068454,77.2,635.63,7.63,-22.59,0.454360841936171,16563.2014078209,5877000,7542000,0.0,9706982.0,0.0,0.0,0.0
BLR,2012.0,Eastern European States,9693.749,46.5593029044007,78.86,845.26,6.9,-30.04,0.5180666800968,18114.7508606707,6130000,8427000,0.0,9693749.0,0.0,0.0,0.0
BLR,2013.0,Eastern European States,9691.136,46.5393725235082,78.52,719.68,7.62,-20.5,0.622602357749472,19014.0529737697,6242000,8841000,0.0,9691136.0,0.0,0.0,0.0
BLR,2014.0,Eastern European States,9693.74,46.5506003261518,74.92,625.2,7.84,-23.12,0.702371855942725,19037.8209530599,5375000,7236000,0.0,9693740.0,0.0,0.0,0.0
BLR,2015.0,Eastern European States,9700.609,46.611337189252,73.27,590.99,8.68,-17.42,0.767134235936024,18133.5696288888,4386000,6972000,0.0,9700609.0,0.0,0.0,0.0
BLR,2016.0,Eastern European States,9708.11,46.6499448243246,77.12,790.97,7.76,-21.16,0.707705042568411,17832.4778855815,10935000,8340000,0.0,9708110.0,0.0,0.0,0.0
BLR,2017.0,Eastern European States,9707.876,46.5987595325832,78.03,849.21,7.72,-25.73,0.497427219485653,18413.7127377197,11060000,9209000,0.0,9707876.0,0.0,0.0,0.0
BLR,2018.0,Eastern European States,9695.574,46.5010592176569,76.2,639.25,8.0,-22.15,0.37445941037949,20026.0306698699,11502000,9326000,0.0,9695574.0,0.0,0.0,0.0
BLR,2019.0,Eastern European States,9673.971,46.4107506220284,75.29,644.47,8.89,-15.78,0.36787841302964,22301.5766886376,11832000,9221000,0.0,9673971.0,0.0,0.0,0.0
BLR,2020.0,Eastern European States,9633.74,46.211212927382,76.57,723.87,9.11,-9.0,0.130365174445911,24872.3398993711,3598000,2810000,0.0,9633740.0,0.0,0.0,0.0
BLR,2021.0,Eastern European States,9578.168,45.8368317319537,77.29,790.69,7.38,-23.37,-0.292441093106297,27611.1801135156,..,..,0.0,9578168.0,0.0,0.0,0.0
BLR,2022.0,Eastern European States,9534.954,45.4607172767131,76.33,823.98,7.87,-16.81,-0.285001724614092,28429.4948814534,..,..,0.0,9534954.0,0.0,0.0,0.0
BLZ,1961.0,Latin American and Caribbean States,93.757,4.10486628671635,84.94,1915.88,24.37,14.17,1.93108895339498,..,..,..,0.0,93757.0,0.0,0.0,0.0
BLZ,1962.0,Latin American and Caribbean States,96.188,4.21052170100833,83.14,1684.36,24.34,13.11,1.96275802347787,..,..,..,0.0,96188.0,0.0,0.0,0.0
BLZ,1963.0,Latin American and Caribbean States,98.862,4.32722490135905,80.51,1400.15,24.71,11.02,2.15418757332748,..,..,..,0.0,98862.0,0.0,0.0,0.0
BLZ,1964.0,Latin American and Caribbean States,101.772,4.4543182814555,81.15,1449.41,25.09,13.66,2.30658322569785,..,..,..,0.0,101772.0,0.0,0.0,0.0
BLZ,1965.0,Latin American and Caribbean States,104.838,4.58899605436212,82.86,1568.45,24.57,13.02,2.39119802385563,..,..,..,0.0,104838.0,0.0,0.0,0.0
BLZ,1966.0,Latin American and Caribbean States,108.062,4.73064445418676,84.33,1719.24,24.31,13.56,2.44732565991418,..,..,..,0.0,108062.0,0.0,0.0,0.0
BLZ,1967.0,Latin American and Caribbean States,111.411,4.87821131082858,82.59,1422.78,24.69,14.85,2.47554329879587,..,..,..,0.0,111411.0,0.0,0.0,0.0
BLZ,1968.0,Latin American and Caribbean States,114.825,5.02906619903551,83.57,1763.11,24.29,13.72,2.44279899698496,..,..,..,0.0,114825.0,0.0,0.0,0.0
BLZ,1969.0,Latin American and Caribbean States,118.145,5.17492327926348,84.56,1903.95,24.84,15.92,2.25401219132182,..,..,..,0.0,118145.0,0.0,0.0,0.0
BLZ,1970.0,Latin American and Caribbean States,120.905,5.29311705392372,83.34,1573.26,24.51,12.21,1.72118467288947,..,..,..,0.0,120905.0,0.0,0.0,0.0
BLZ,1971.0,Latin American and Caribbean States,123.091,5.38382288469969,82.98,1569.73,24.73,13.59,1.38799213488785,..,..,..,0.0,123091.0,0.0,0.0,0.0
BLZ,1972.0,Latin American and Caribbean States,125.054,5.4658483121438,84.63,1745.25,24.87,14.07,1.19809612593708,..,..,..,0.0,125054.0,0.0,0.0,0.0
BLZ,1973.0,Latin American and Caribbean States,126.875,5.54340201665936,83.74,1620.15,24.84,13.03,1.0977957678289,..,..,..,0.0,126875.0,0.0,0.0,0.0
BLZ,1974.0,Latin American and Caribbean States,128.62,5.61968434896975,83.87,1671.78,24.41,12.98,1.05023013708708,..,..,..,0.0,128620.0,0.0,0.0,0.0
BLZ,1975.0,Latin American and Caribbean States,130.801,5.71622095572117,82.51,1570.54,24.73,13.09,1.38846223472521,..,..,..,0.0,130800.99999999999,0.0,0.0,0.0
BLZ,1976.0,Latin American and Caribbean States,133.471,5.8351161771153,85.04,1830.9,24.11,13.01,1.74120370242044,..,..,..,0.0,133471.0,0.0,0.0,0.0
BLZ,1977.0,Latin American and Caribbean States,136.183,5.9573432704954,85.15,1503.26,24.55,12.26,1.75717424145139,..,..,..,0.0,136183.0,0.0,0.0,0.0
BLZ,1978.0,Latin American and Caribbean States,138.933,6.08123629986848,84.35,1769.65,24.69,11.9,1.73843620661366,..,..,..,1000.0,138933.0,0.007197714006031685,719.7714006031684,6.5803220282083625
BLZ,1979.0,Latin American and Caribbean States,141.823,6.21122314774222,84.97,1993.96,24.79,14.1,1.79710980983323,..,..,..,0.0,141823.0,0.0,0.0,0.0
BLZ,1980.0,Latin American and Caribbean States,145.133,6.35957913195967,85.14,1791.13,24.81,11.87,2.03101349710111,..,..,..,4.0,145133.0,2.756092687397077e-05,2.7560926873970772,1.3233792381973117
BLZ,1981.0,Latin American and Caribbean States,148.764,6.52284085927225,84.61,1858.8,24.6,12.6,2.14649125095521,..,..,..,7.0,148764.0,4.7054394880481836e-05,4.705439488048183,1.741420015938218
BLZ,1982.0,Latin American and Caribbean States,152.409,6.68776852257782,85.29,1827.97,24.92,14.58,2.10807398163259,..,..,..,482.0,152409.0,0.0031625428944484905,316.25428944484906,5.759703627211837
BLZ,1983.0,Latin American and Caribbean States,156.053,6.8521262604121,84.71,1804.54,25.18,13.06,2.03702163014499,..,..,..,26.0,156053.0,0.0001666100619661269,16.66100619661269,2.8713591695783753
BLZ,1984.0,Latin American and Caribbean States,159.721,7.01639631740465,84.73,1750.11,24.58,12.68,1.97707499683609,..,..,..,127.0,159721.0,0.000795136519305539,79.5136519305539,4.3884267592453226
BLZ,1985.0,Latin American and Caribbean States,163.436,7.18088557650153,83.13,1460.57,24.82,14.27,1.9236136246753,..,..,..,0.0,163436.0,0.0,0.0,0.0
BLZ,1986.0,Latin American and Caribbean States,167.191,7.34563787812363,84.07,1554.73,24.57,11.48,1.87369642505669,..,..,..,5.0,167191.0,2.9905915988300806e-05,2.9905915988300804,1.383939490294284
BLZ,1987.0,Latin American and Caribbean States,170.98,7.51153003068829,81.67,1397.08,24.99,13.01,1.83680385084935,..,..,..,0.0,170980.0,0.0,0.0,0.0
BLZ,1988.0,Latin American and Caribbean States,174.817,7.67996492766331,84.03,1702.41,25.04,14.28,1.81918418403637,..,..,..,0.0,174817.0,0.0,0.0,0.0
BLZ,1989.0,Latin American and Caribbean States,178.695,7.8521262604121,82.84,1456.94,24.94,10.38,1.81597471318701,..,..,..,0.0,178695.0,0.0,0.0,0.0
BLZ,1990.0,Latin American and Caribbean States,182.589,8.02612889083735,85.46,1805.2,25.02,13.99,1.79279112282374,4473.90290895439,..,..,2.0,182589.0,1.0953562372322538e-05,1.0953562372322538,0.7397235805569676
BLZ,1991.0,Latin American and Caribbean States,186.462,8.19991231915826,83.74,1419.9,25.28,13.94,1.73294395051586,5060.51070605935,..,..,0.0,186462.0,0.0,0.0,0.0
BLZ,1992.0,Latin American and Caribbean States,190.299,8.37277509864095,84.66,1547.83,24.99,14.94,1.63668673002048,5714.30621399446,..,..,0.0,190299.0,0.0,0.0,0.0
BLZ,1993.0,Latin American and Caribbean States,194.177,8.5445857080228,83.77,1693.44,25.08,12.85,1.58185909411752,6083.96777998496,..,..,0.0,194177.0,0.0,0.0,0.0
BLZ,1994.0,Latin American and Caribbean States,198.416,8.72849627356423,82.08,1208.83,25.33,13.17,1.67791904720723,6081.74072826924,..,..,0.0,198416.0,0.0,0.0,0.0
BLZ,1995.0,Latin American and Caribbean States,203.556,8.94984655852696,81.4,1561.82,25.57,14.52,2.04880639479402,6100.07048827251,342000,..,107.0,203556.0,0.0005256538741181788,52.56538741181788,3.9809031022435404
BLZ,1996.0,Latin American and Caribbean States,209.84,9.22007891275756,83.15,1652.99,24.9,11.23,2.51930310097796,6096.38437206112,349000,..,0.0,209840.0,0.0,0.0,0.0
BLZ,1997.0,Latin American and Caribbean States,217.117,9.5329241560719,82.27,1548.53,25.58,12.37,2.87914423868331,6252.02001341667,305000,..,210.0,217117.0,0.0009672204387496143,96.72204387496143,4.582127161796696
BLZ,1998.0,Latin American and Caribbean States,224.907,9.87167908811925,81.93,1693.74,25.78,13.85,3.03353394486968,6342.85584852988,300000,..,18.0,224907.0,8.003308033987382e-05,8.003308033987382,2.1975920691347675
BLZ,1999.0,Latin American and Caribbean States,232.733,10.2174046470846,82.85,1694.76,24.83,13.36,2.98093207554526,6800.70134747602,340000,..,3.0,232733.0,1.2890307777582036e-05,1.2890307777582035,0.8281284868207082
BLZ,2000.0,Latin American and Caribbean States,240.406,10.5567295046032,83.22,1598.26,24.7,14.27,2.86262709753386,7555.13433419338,374000,..,4.0,240406.0,1.6638519837275275e-05,1.6638519837275276,0.9797731894706952
BLZ,2001.0,Latin American and Caribbean States,248.1,10.889039894783,82.34,1444.12,25.03,12.74,3.06191866374519,7863.51714472982,385000,..,3.0,248100.0,1.2091898428053204e-05,1.2091898428053205,0.7926258613543155
BLZ,2002.0,Latin American and Caribbean States,255.987,11.2235423060061,81.65,1379.69,25.44,13.47,2.98816655431757,8165.86601858136,694000,..,41.0,255987.0,0.00016016438334759186,16.016438334759187,2.8341798377188985
BLZ,2003.0,Latin American and Caribbean States,263.998,11.5642262165717,80.32,1348.52,25.59,13.68,2.95246936739705,8863.00540776568,999000,..,9.0,263998.0,3.4091167357328465e-05,3.4091167357328467,1.4836743827168044
BLZ,2004.0,Latin American and Caribbean States,272.128,11.9109162647961,81.58,1390.05,25.52,15.13,2.916523261848,9258.88296120649,1329000,..,2.0,272128.0,7.349482596425212e-06,0.7349482596425212,0.5509775914224637
BLZ,2005.0,Latin American and Caribbean States,280.375,12.2635247698378,80.62,1521.21,25.89,14.36,2.88042449734291,9480.48068168702,1037000,..,380.0,280375.0,0.0013553276861346412,135.53276861346413,4.91656464891678
BLZ,2006.0,Latin American and Caribbean States,288.729,12.6206926786497,83.56,1825.87,25.38,12.32,2.83275536679315,9924.68920121382,903000,..,9.0,288729.0,3.11710981577881e-05,3.11710981577881,1.4151514161698997
BLZ,2007.0,Latin American and Caribbean States,297.174,12.9811486190267,82.61,1612.53,25.55,15.04,2.77858672828994,10242.8475585297,880000,..,40.0,297174.0,0.0001346012773661222,13.460127736612222,2.671395050482211
BLZ,2008.0,Latin American and Caribbean States,305.671,13.3433143358176,82.29,1648.08,25.27,15.26,2.71435303035831,9985.97881559762,846000,..,23.0,305671.0,7.524429860863478e-05,7.524429860863478,2.142936142442027
BLZ,2009.0,Latin American and Caribbean States,314.17,13.7051293292416,80.42,1329.75,25.87,13.33,2.6376698381433,9744.23020511419,941000,..,1457.0,314170.0,0.004637616577012445,463.76165770124453,6.141524710098137
BLZ,2010.0,Latin American and Caribbean States,322.106,14.0396755808856,79.84,1599.84,25.64,12.72,2.37399458365867,9734.89239719758,1054000,..,2178.0,322106.0,0.006761749237828541,676.1749237828541,6.5179296203100225
BLZ,2011.0,Latin American and Caribbean States,329.538,14.3488820692679,81.1,1591.43,25.77,14.18,2.17852710279603,9697.85343903603,1106000,..,469.0,329538.0,0.0014232046076628493,142.32046076628492,4.96508310737915
BLZ,2012.0,Latin American and Caribbean States,337.059,14.6608505041648,83.16,1603.15,25.61,14.56,2.19091475677232,9266.09146145698,1028000,..,1421.0,337059.0,0.004215879119085976,421.5879119085976,6.046397500675827
BLZ,2013.0,Latin American and Caribbean States,344.688,14.977071459886,83.95,1941.74,25.81,13.77,2.21377972551669,9514.40354285543,1022000,..,2777.0,344688.0,0.008056561296012626,805.6561296012626,6.692897467919534
BLZ,2014.0,Latin American and Caribbean States,352.335,15.2969311705392,83.49,1723.31,25.64,12.58,2.22970116702377,9489.94683154866,1289000,..,4990.0,352335.0,0.014162657697929527,1416.2657697929526,7.256484780179342
BLZ,2015.0,Latin American and Caribbean States,359.871,15.6217886891714,83.07,1633.84,26.17,15.02,2.25835506248216,9538.19054142614,1299000,..,5691.0,359871.0,0.01581400001667264,1581.400001667264,7.366697961922077
BLZ,2016.0,Latin American and Caribbean States,367.312,15.9888206926786,83.99,1565.95,25.99,13.86,2.51813622773007,9401.53293960018,1391000,..,4899.0,367312.0,0.013337435204948381,1333.743520494838,7.1964944328975164
BLZ,2017.0,Latin American and Caribbean States,374.693,16.3613327487944,83.12,1685.45,25.86,13.71,2.53563793491545,9121.74716397996,1441000,..,3054.0,374693.0,0.008150672684037331,815.0672684037331,6.704496788335664
BLZ,2018.0,Latin American and Caribbean States,382.066,16.6692678649715,83.64,1537.14,25.63,13.98,2.13414137961463,9527.70914005255,1697000,..,2347.0,382066.0,0.006142917715787325,614.2917715787324,6.422096580633674
BLZ,2019.0,Latin American and Caribbean States,389.095,16.9149057430951,79.9,1138.76,26.42,14.88,1.77247035908524,10531.3234398626,1674000,..,13410.0,389095.0,0.03446459090967501,3446.459090967501,8.145392743307712
BLZ,2020.0,Latin American and Caribbean States,394.92,17.1333625602806,81.74,1679.48,26.41,15.73,1.62936052384221,9618.01643529994,487000,..,2658.0,394920.0,0.006730477058644789,673.0477058644789,6.513300888621866
BLZ,2021.0,Latin American and Caribbean States,400.031,17.3321350284963,81.58,1312.62,26.25,12.53,1.53537255146447,11677.4610095172,..,..,1251.0,400031.0,0.003127257637533091,312.7257637533091,5.748519240460885
BLZ,2022.0,Latin American and Caribbean States,405.272,17.6559842174485,82.57,1731.21,25.94,15.33,2.27232068374172,13465.9807069861,..,..,0.0,405272.0,0.0,0.0,0.0
BMU,1961.0,Other,42.888,798.574074074074,74.27,1150.65,21.72,13.18,2.14467209295879,..,..,..,0.0,42888.0,0.0,0.0,0.0
BMU,1962.0,Other,43.926,819.240740740741,76.91,1743.17,21.66,12.51,2.55502555158133,..,..,..,0.0,43926.0,0.0,0.0,0.0
BMU,1963.0,Other,44.95,839.62962962963,75.62,1316.51,21.42,12.17,2.45828920990774,..,..,..,0.0,44950.0,0.0,0.0,0.0
BMU,1964.0,Other,45.996,859.444444444444,74.94,1259.19,21.26,12.35,2.33253081737015,..,..,..,0.0,45996.0,0.0,0.0,0.0
BMU,1965.0,Other,47.074,878.907407407407,73.09,1156.58,21.16,12.12,2.23933679076084,..,..,..,0.0,47074.0,0.0,0.0,0.0
BMU,1966.0,Other,48.132,898.777777777778,74.5,1129.85,21.37,11.28,2.23562621031776,..,..,..,0.0,48132.0,0.0,0.0,0.0
BMU,1967.0,Other,49.142,916.925925925926,75.09,1089.79,21.19,10.59,1.99908746052233,..,..,..,0.0,49142.0,0.0,0.0,0.0
BMU,1968.0,Other,50.148,933.407407407407,74.81,1277.63,21.28,11.21,1.78150791383529,..,..,..,0.0,50148.0,0.0,0.0,0.0
BMU,1969.0,Other,51.136,950.111111111111,75.06,1309.17,21.05,11.56,1.77371673944264,..,..,..,0.0,51136.0,0.0,0.0,0.0
BMU,1970.0,Other,52.019,965.259259259259,76.35,1495.02,21.03,10.89,1.58177908807863,..,..,..,0.0,52019.0,0.0,0.0,0.0
BMU,1971.0,Other,52.539,974.203703703704,75.48,1266.51,21.14,11.46,0.922369545457602,..,..,..,0.0,52539.0,0.0,0.0,0.0
BMU,1972.0,Other,52.743,977.833333333333,77.03,1332.12,21.52,12.59,0.371881654270663,..,..,..,0.0,52743.0,0.0,0.0,0.0
BMU,1973.0,Other,52.925,980.481481481482,74.22,1314.11,21.35,11.12,0.270451894889827,..,..,..,0.0,52925.0,0.0,0.0,0.0
BMU,1974.0,Other,53.102,982.518518518518,76.03,1228.45,21.58,13.81,0.207543328398923,..,..,..,0.0,53102.0,0.0,0.0,0.0
BMU,1975.0,Other,53.256,983.87037037037,74.82,1101.33,21.5,12.27,0.137495901493842,..,..,..,0.0,53256.0,0.0,0.0,0.0
BMU,1976.0,Other,53.373,985.37037037037,75.5,1483.99,21.52,12.47,0.152343008050969,..,..,..,0.0,53373.0,0.0,0.0,0.0
BMU,1977.0,Other,53.434,987.444444444444,75.3,1577.25,21.36,10.23,0.210265537611529,..,..,..,0.0,53434.0,0.0,0.0,0.0
BMU,1978.0,Other,53.462,989.462962962963,75.75,1700.22,21.45,11.47,0.204209788725352,..,..,..,0.0,53462.0,0.0,0.0,0.0
BMU,1979.0,Other,53.456,991.055555555556,74.81,963.47,21.23,10.63,0.160825856559367,..,..,..,0.0,53456.0,0.0,0.0,0.0
BMU,1980.0,Other,53.565,993.944444444444,75.2,1563.02,21.23,11.11,0.291072133855533,..,..,..,0.0,53565.0,0.0,0.0,0.0
